date,train_id,inducted,actual_failure_occurred,branding_sla_met,energy_consumed_kwh,passenger_complaints,on_time_percentage,total_km_covered,maintenance_cost_inr
2025-05-15,T017,True,False,True,192,2,95.31,262,1775
2025-05-15,T018,True,False,True,156,0,97.21,306,1103
2025-05-15,T019,False,False,True,69,1,96.07,0,651
2025-05-15,T020,False,True,True,57,0,98.9,0,4641
2025-05-15,T021,True,False,True,141,0,98.52,239,1979
2025-05-15,T022,True,False,True,181,0,98.95,385,1717
2025-05-15,T023,True,False,False,180,0,95.45,232,501
2025-05-15,T024,True,False,True,183,0,99.78,292,64
2025-05-15,T025,True,False,True,146,0,96.04,354,562
2025-05-16,T001,False,False,False,58,0,95.12,0,1244
2025-05-16,T002,True,False,True,176,0,98.05,348,821
2025-05-16,T003,True,False,True,146,0,98.96,329,982
2025-05-16,T004,True,False,True,162,0,99.45,325,452
2025-05-16,T005,False,False,True,68,1,95.91,0,994
2025-05-16,T006,True,False,False,175,1,99.74,315,1362
2025-05-16,T007,True,False,True,164,1,97.32,309,867
2025-05-16,T008,True,False,False,174,2,95.16,388,1413
2025-05-16,T009,True,False,False,167,0,95.48,226,1893
2025-05-16,T010,True,False,True,172,0,95.81,228,148
2025-05-16,T011,False,True,False,76,0,99.12,0,4428
2025-05-16,T012,True,False,True,182,0,96.79,225,1873
2025-05-16,T013,True,False,True,165,1,97.86,388,1952
2025-05-16,T014,False,True,True,88,0,99.3,0,4720
2025-05-16,T015,True,False,False,196,0,97.95,394,671
2025-05-16,T016,True,False,True,169,0,98.18,369,793
2025-05-16,T017,False,False,True,95,0,95.01,0,34
2025-05-16,T018,True,False,True,153,0,95.36,379,1771
2025-05-16,T019,True,False,True,193,0,99.08,337,999
2025-05-16,T020,True,False,True,190,2,98.51,347,354
2025-05-16,T021,True,False,False,185,0,99.79,236,1843
2025-05-16,T022,True,False,True,176,1,99.54,204,348
2025-05-16,T023,True,False,True,190,0,97.7,351,1714
2025-05-16,T024,False,False,False,95,1,99.05,0,94
2025-05-16,T025,True,False,True,175,0,98.27,392,1132
2025-05-17,T001,False,False,True,61,1,98.85,0,1056
2025-05-17,T002,True,False,True,184,0,99.04,237,1916
2025-05-17,T003,True,False,True,165,0,99.19,369,79
2025-05-17,T004,True,False,True,180,0,95.52,347,591
2025-05-17,T005,True,False,True,191,0,98.66,367,1762
2025-05-17,T006,False,False,True,81,0,95.03,0,1172
2025-05-17,T007,False,False,False,92,0,99.36,0,247
2025-05-17,T008,True,False,True,192,0,95.91,329,146
2025-05-17,T009,True,False,True,195,0,98.27,274,322
2025-05-17,T010,True,False,False,186,0,96.79,325,416
2025-05-17,T011,False,False,True,81,0,97.85,0,517
2025-05-17,T012,False,False,True,76,0,95.8,0,399
2025-05-17,T013,True,False,True,159,0,98.73,256,1174
2025-05-17,T014,True,False,True,198,0,95.18,323,1160
2025-05-17,T015,True,False,False,149,0,99.28,288,262
2025-05-17,T016,True,False,True,141,0,99.02,291,76
2025-05-17,T017,True,True,True,187,0,97.95,394,1872
2025-05-17,T018,True,False,True,195,0,97.68,309,332
2025-05-17,T019,True,False,False,170,0,96.26,239,830
2025-05-17,T020,True,False,True,177,0,96.28,307,289
2025-05-17,T021,True,False,True,196,0,96.55,323,269
2025-05-17,T022,False,False,False,92,2,98.73,0,970
2025-05-17,T023,False,False,True,83,0,98.18,0,901
2025-05-17,T024,True,False,True,145,1,99.72,299,572
2025-05-17,T025,False,False,True,85,1,96.67,0,197
2025-05-18,T001,True,False,False,183,0,99.08,357,215
2025-05-18,T002,False,False,False,98,1,98.44,0,1124
2025-05-18,T003,True,False,True,154,0,96.05,345,828
2025-05-18,T004,True,False,True,192,1,97.35,223,47
2025-05-18,T005,False,False,False,80,0,96.41,0,988
2025-05-18,T006,True,False,True,168,2,95.25,287,1395
2025-05-18,T007,True,False,True,182,0,97.72,265,1858
2025-05-18,T008,True,False,True,147,0,98.26,388,374
2025-05-18,T009,True,False,True,162,0,97.06,209,1249
2025-05-18,T010,True,False,True,176,0,96.49,246,58
2025-05-18,T011,True,False,True,150,0,95.2,239,1731
2025-05-18,T012,True,False,True,199,0,97.01,271,1417
2025-05-18,T013,True,True,True,166,0,95.73,298,5332
2025-05-18,T014,True,False,True,178,0,98.42,224,1851
2025-05-18,T015,False,False,True,64,0,98.81,0,560
2025-05-18,T016,False,True,True,50,0,95.92,0,5225
2025-05-18,T017,False,False,True,82,0,95.56,0,563
2025-05-18,T018,True,False,True,150,0,97.42,315,642
2025-05-18,T019,True,False,True,178,0,96.99,298,1130
2025-05-18,T020,True,False,True,149,0,96.4,209,1691
2025-05-18,T021,True,False,True,190,0,98.81,332,989
2025-05-18,T022,False,False,True,76,0,99.05,0,1103
2025-05-18,T023,True,False,False,174,0,95.38,238,1082
2025-05-18,T024,False,False,True,96,0,95.12,0,1037
2025-05-18,T025,False,False,True,75,0,96.96,0,1155
2025-05-19,T001,True,False,True,171,0,97.2,389,1322
2025-05-19,T002,False,False,True,75,0,97.0,0,508
2025-05-19,T003,False,False,True,85,1,95.06,0,527
2025-05-19,T004,False,True,True,80,0,96.26,0,5433
2025-05-19,T005,False,False,False,89,0,96.16,0,915
2025-05-19,T006,False,False,True,52,0,99.13,0,1848
2025-05-19,T007,True,False,False,140,1,99.16,373,809
2025-05-19,T008,True,False,True,152,0,99.14,378,1899
2025-05-19,T009,True,False,False,169,1,98.64,344,395
2025-05-19,T010,False,False,True,69,0,99.6,0,688
2025-05-19,T011,True,False,True,145,1,96.49,218,1460
2025-05-19,T012,True,False,True,171,0,96.2,294,1683
2025-05-19,T013,True,False,True,141,0,99.55,344,708
2025-05-19,T014,True,False,True,187,0,98.02,271,1363
2025-05-19,T015,True,False,True,180,0,95.52,269,1946
2025-05-19,T016,False,False,True,98,0,99.61,0,27
2025-05-19,T017,True,False,True,170,0,97.85,306,600
2025-05-19,T018,False,False,True,53,0,95.98,0,803
2025-05-19,T019,True,False,True,164,0,99.17,259,230
2025-05-19,T020,True,False,True,143,0,97.7,232,374
2025-05-19,T021,False,False,True,64,0,96.36,0,612
2025-05-19,T022,True,False,True,185,0,95.85,389,1216
2025-05-19,T023,True,False,True,140,0,96.0,326,676
2025-05-19,T024,True,True,True,185,0,97.02,336,2090
2025-05-19,T025,True,False,True,185,1,95.29,239,1028
2025-05-20,T001,True,False,True,151,0,97.07,221,1930
2025-05-20,T002,False,False,True,61,0,98.02,0,1420
2025-05-20,T003,True,False,False,159,0,99.44,241,1216
2025-05-20,T004,True,False,True,146,0,98.5,376,1602
2025-05-20,T005,True,False,True,168,1,99.33,302,842
2025-05-20,T006,False,False,True,79,1,98.07,0,54
2025-05-20,T007,True,False,True,149,0,99.31,375,709
2025-05-20,T008,True,False,True,145,0,97.69,359,509
2025-05-20,T009,True,False,False,198,0,97.32,275,21
2025-05-20,T010,True,False,True,179,0,95.32,253,1294
2025-05-20,T011,True,False,True,198,0,96.59,339,254
2025-05-20,T012,True,False,True,184,0,97.21,391,1900
2025-05-20,T013,False,False,True,91,0,96.85,0,687
2025-05-20,T014,True,False,True,163,1,96.0,204,1140
2025-05-20,T015,False,False,True,65,0,96.49,0,1628
2025-05-20,T016,True,False,False,194,1,95.2,201,6
2025-05-20,T017,True,False,True,154,0,95.22,246,760
2025-05-20,T018,False,False,False,60,0,98.77,0,1788
2025-05-20,T019,True,False,False,178,0,98.6,394,676
2025-05-20,T020,True,False,True,144,0,96.47,303,288
2025-05-20,T021,True,False,True,184,0,98.47,201,1041
2025-05-20,T022,True,False,True,171,3,98.84,280,1378
2025-05-20,T023,True,False,False,172,0,95.91,234,1238
2025-05-20,T024,False,False,False,68,0,96.21,0,541
2025-05-20,T025,False,False,True,77,3,95.09,0,1183
2025-05-21,T001,False,False,True,86,2,96.57,0,1785
2025-05-21,T002,True,False,True,200,0,98.44,211,850
2025-05-21,T003,True,False,True,164,0,98.38,247,1224
2025-05-21,T004,True,False,True,151,0,95.5,396,313
2025-05-21,T005,True,True,True,182,1,98.13,267,5791
2025-05-21,T006,False,False,True,80,1,98.18,0,319
2025-05-21,T007,True,True,True,171,0,97.55,292,6433
2025-05-21,T008,False,True,False,70,0,96.65,0,3558
2025-05-21,T009,False,False,True,60,2,96.79,0,284
2025-05-21,T010,False,False,False,76,0,98.2,0,1402
2025-05-21,T011,False,False,True,65,0,95.35,0,168
2025-05-21,T012,False,False,True,73,2,98.08,0,184
2025-05-21,T013,True,False,True,175,0,96.61,283,1945
2025-05-21,T014,True,False,True,200,0,96.35,323,1611
2025-05-21,T015,False,False,True,87,0,98.05,0,1786
2025-05-21,T016,True,False,True,192,0,96.21,222,1593
2025-05-21,T017,True,False,True,177,1,99.54,224,1635
2025-05-21,T018,True,False,False,179,0,95.56,383,851
2025-05-21,T019,True,False,False,195,0,95.49,381,1332
2025-05-21,T020,False,False,True,64,0,98.26,0,473
2025-05-21,T021,True,False,True,189,0,95.74,304,382
2025-05-21,T022,True,False,True,171,3,98.95,313,654
2025-05-21,T023,True,False,True,167,2,95.95,398,223
2025-05-21,T024,True,False,True,153,0,96.02,370,246
2025-05-21,T025,True,False,False,156,1,96.77,318,1571
2025-05-22,T001,False,False,True,54,0,96.36,0,646
2025-05-22,T002,True,False,True,180,1,97.05,283,365
2025-05-22,T003,True,False,True,185,2,95.35,332,539
2025-05-22,T004,True,False,True,159,0,98.09,353,1577
2025-05-22,T005,False,False,True,69,1,96.39,0,789
2025-05-22,T006,True,False,True,171,0,95.64,255,97
2025-05-22,T007,True,False,True,151,0,99.33,335,959
2025-05-22,T008,True,False,True,185,0,98.5,367,1552
2025-05-22,T009,True,False,True,195,0,95.36,361,1303
2025-05-22,T010,True,False,True,155,3,99.22,316,1498
2025-05-22,T011,True,False,False,190,0,96.75,369,45
2025-05-22,T012,False,False,True,79,0,98.6,0,73
2025-05-22,T013,True,False,True,174,0,96.45,309,966
2025-05-22,T014,True,False,True,188,2,95.33,338,985
2025-05-22,T015,False,True,True,52,0,99.13,0,4738
2025-05-22,T016,True,False,True,149,0,97.48,372,1251
2025-05-22,T017,False,False,True,78,2,95.59,0,4
2025-05-22,T018,False,False,True,65,0,97.8,0,1384
2025-05-22,T019,True,False,True,176,2,95.46,259,609
2025-05-22,T020,True,False,True,163,1,97.85,271,271
2025-05-22,T021,False,False,True,51,0,98.93,0,187
2025-05-22,T022,False,True,True,80,1,98.37,0,1223
2025-05-22,T023,True,False,True,161,0,99.55,267,245
2025-05-22,T024,False,False,True,99,0,99.58,0,165
2025-05-22,T025,True,False,True,151,0,99.16,209,706
2025-05-23,T001,True,False,True,199,0,98.84,237,693
2025-05-23,T002,True,False,True,187,0,97.66,328,258
2025-05-23,T003,True,False,True,144,0,97.72,201,1827
2025-05-23,T004,True,False,True,179,0,98.1,374,1230
2025-05-23,T005,True,False,True,188,0,96.91,380,1533
2025-05-23,T006,True,False,True,162,1,97.75,211,1645
2025-05-23,T007,True,False,True,180,0,99.49,218,783
2025-05-23,T008,True,True,True,192,0,96.28,345,4097
2025-05-23,T009,True,False,False,181,0,96.54,320,1572
2025-05-23,T010,True,False,True,163,0,98.2,391,970
2025-05-23,T011,False,True,True,50,0,97.36,0,6042
2025-05-23,T012,True,False,True,143,0,96.3,228,1538
2025-05-23,T013,False,False,False,57,0,99.75,0,1513
2025-05-23,T014,False,False,True,64,0,97.71,0,960
2025-05-23,T015,True,False,True,176,0,96.28,347,432
2025-05-23,T016,False,True,True,60,0,96.79,0,6282
2025-05-23,T017,True,False,True,178,0,96.87,225,1753
2025-05-23,T018,True,False,True,173,1,99.52,300,1826
2025-05-23,T019,True,False,True,163,1,97.41,304,1810
2025-05-23,T020,True,False,False,184,1,95.41,249,687
2025-05-23,T021,False,False,False,75,0,96.62,0,1825
2025-05-23,T022,True,False,True,177,0,96.19,327,1918
2025-05-23,T023,False,False,True,55,2,95.14,0,608
2025-05-23,T024,True,False,True,166,0,95.14,222,1148
2025-05-23,T025,True,False,True,161,1,97.87,203,1682
2025-05-24,T001,True,False,True,170,0,99.5,344,308
2025-05-24,T002,True,False,True,175,1,96.25,390,1341
2025-05-24,T003,False,False,True,98,0,98.5,0,461
2025-05-24,T004,False,True,True,99,1,97.92,0,4685
2025-05-24,T005,False,False,True,87,0,95.24,0,641
2025-05-24,T006,True,False,True,197,1,97.4,267,862
2025-05-24,T007,True,False,True,175,0,99.11,275,451
2025-05-24,T008,False,False,False,95,3,97.57,0,728
2025-05-24,T009,True,False,True,173,0,97.14,398,1583
2025-05-24,T010,True,False,True,163,1,99.54,375,686
2025-05-24,T011,True,False,True,143,0,97.21,301,668
2025-05-24,T012,True,False,True,146,0,98.04,394,1044
2025-05-24,T013,False,False,True,68,0,99.67,0,1151
2025-05-24,T014,False,False,True,99,0,99.02,0,876
2025-05-24,T015,True,False,False,198,0,99.1,236,763
2025-05-24,T016,True,False,True,161,0,96.2,365,732
2025-05-24,T017,False,False,True,69,0,99.14,0,1343
2025-05-24,T018,True,False,True,176,0,96.86,264,77
2025-05-24,T019,True,False,True,168,0,95.29,313,887
2025-05-24,T020,False,False,True,53,2,98.48,0,1505
2025-05-24,T021,True,False,True,173,0,99.52,371,425
2025-05-24,T022,True,False,True,144,0,95.7,315,1750
2025-05-24,T023,False,False,True,79,0,98.51,0,1288
2025-05-24,T024,True,False,True,151,0,98.53,267,1478
2025-05-24,T025,False,False,True,51,0,96.36,0,372
2025-05-25,T001,True,False,True,183,0,97.18,218,1346
2025-05-25,T002,True,False,True,195,0,99.31,343,848
2025-05-25,T003,True,False,False,140,2,95.43,392,1529
2025-05-25,T004,True,False,True,188,0,96.97,282,1620
2025-05-25,T005,True,False,False,194,2,95.81,336,1642
2025-05-25,T006,True,True,True,155,0,95.29,202,2559
2025-05-25,T007,True,False,True,149,3,95.73,362,1926
2025-05-25,T008,True,False,True,143,0,98.9,259,1394
2025-05-25,T009,True,False,True,181,0,98.3,250,949
2025-05-25,T010,True,False,True,164,0,95.93,333,817
2025-05-25,T011,True,False,False,144,0,96.82,305,167
2025-05-25,T012,True,False,True,179,0,98.85,398,1870
2025-05-25,T013,False,False,True,60,0,99.39,0,1529
2025-05-25,T014,True,False,True,195,0,97.83,265,196
2025-05-25,T015,True,False,True,155,2,95.9,242,1573
2025-05-25,T016,True,True,True,183,0,95.18,210,6928
2025-05-25,T017,True,False,True,147,2,98.34,319,1181
2025-05-25,T018,True,False,True,166,1,97.64,281,1229
2025-05-25,T019,True,False,True,187,0,99.14,354,272
2025-05-25,T020,True,False,True,186,0,99.59,315,1336
2025-05-25,T021,True,False,True,182,0,99.01,399,1660
2025-05-25,T022,True,False,True,168,0,95.56,254,251
2025-05-25,T023,True,False,True,164,2,96.14,371,608
2025-05-25,T024,False,True,True,50,0,98.05,0,5306
2025-05-25,T025,True,False,True,176,0,99.36,310,1669
2025-05-26,T001,True,False,True,197,0,99.79,269,975
2025-05-26,T002,True,False,True,179,0,96.61,387,680
2025-05-26,T003,True,False,True,145,0,99.4,347,1155
2025-05-26,T004,True,False,True,158,0,95.14,272,275
2025-05-26,T005,True,False,True,167,0,98.68,276,308
2025-05-26,T006,True,False,True,166,0,97.36,261,888
2025-05-26,T007,True,False,True,190,2,99.02,385,807
2025-05-26,T008,True,False,True,146,0,96.49,244,1459
2025-05-26,T009,False,True,True,84,0,98.86,0,1574
2025-05-26,T010,True,False,True,193,1,97.68,338,549
2025-05-26,T011,True,False,True,155,2,95.63,328,1566
2025-05-26,T012,False,False,True,93,0,95.2,0,10
2025-05-26,T013,True,True,True,200,0,99.29,201,6055
2025-05-26,T014,True,False,True,188,0,96.3,312,1207
2025-05-26,T015,False,False,False,57,0,96.24,0,114
2025-05-26,T016,True,False,True,174,0,96.56,311,769
2025-05-26,T017,False,False,True,75,0,99.57,0,1237
2025-05-26,T018,True,False,True,170,0,99.75,241,655
2025-05-26,T019,True,False,True,163,0,95.17,384,369
2025-05-26,T020,True,False,False,151,0,95.58,361,78
2025-05-26,T021,False,False,True,92,0,98.91,0,1315
2025-05-26,T022,True,False,True,190,0,96.96,345,1185
2025-05-26,T023,True,False,True,171,0,95.42,319,884
2025-05-26,T024,True,False,True,172,0,96.16,357,1131
2025-05-26,T025,True,False,True,199,0,97.32,348,97
2025-05-27,T001,False,False,True,60,0,97.33,0,290
2025-05-27,T002,True,False,True,159,2,97.85,248,466
2025-05-27,T003,False,False,True,70,0,95.77,0,1435
2025-05-27,T004,True,False,True,164,0,95.04,327,1470
2025-05-27,T005,True,False,False,153,0,95.29,321,1194
2025-05-27,T006,True,False,True,169,1,95.71,252,275
2025-05-27,T007,True,False,True,194,0,99.74,242,948
2025-05-27,T008,True,False,True,145,0,96.68,354,444
2025-05-27,T009,True,True,True,159,0,99.18,313,5784
2025-05-27,T010,True,False,True,171,2,98.7,360,1656
2025-05-27,T011,True,False,True,184,0,96.5,294,1876
2025-05-27,T012,False,False,True,87,0,99.18,0,1301
2025-05-27,T013,True,False,True,179,0,95.09,203,386
2025-05-27,T014,True,False,False,168,2,96.35,312,240
2025-05-27,T015,False,False,True,86,2,95.21,0,470
2025-05-27,T016,False,False,True,85,1,96.87,0,940
2025-05-27,T017,False,False,True,99,0,98.64,0,1741
2025-05-27,T018,True,True,True,178,1,98.78,306,3659
2025-05-27,T019,True,False,True,188,3,97.35,270,1572
2025-05-27,T020,True,False,True,185,0,98.57,254,194
2025-05-27,T021,True,True,True,196,0,97.51,385,5034
2025-05-27,T022,True,False,True,181,0,97.91,384,1206
2025-05-27,T023,True,False,True,160,0,95.16,353,347
2025-05-27,T024,True,False,True,180,0,98.71,298,1877
2025-05-27,T025,True,False,True,155,0,95.19,304,529
2025-05-28,T001,False,False,True,66,0,98.23,0,1491
2025-05-28,T002,True,False,True,182,1,97.17,275,1787
2025-05-28,T003,True,False,True,165,0,99.48,338,1187
2025-05-28,T004,True,False,True,154,1,96.53,385,1213
2025-05-28,T005,True,True,False,187,1,98.16,303,4583
2025-05-28,T006,True,False,True,151,0,99.79,373,423
2025-05-28,T007,False,False,True,60,0,97.78,0,497
2025-05-28,T008,False,False,True,51,1,97.55,0,648
2025-05-28,T009,True,False,True,140,0,96.38,340,1136
2025-05-28,T010,True,False,True,173,0,96.37,256,911
2025-05-28,T011,True,False,False,168,0,99.58,252,277
2025-05-28,T012,True,False,True,165,1,95.47,243,151
2025-05-28,T013,False,False,True,55,2,99.56,0,1868
2025-05-28,T014,True,False,True,160,0,95.12,303,1288
2025-05-28,T015,True,True,True,154,1,96.09,343,5524
2025-05-28,T016,True,False,True,143,0,99.35,242,1445
2025-05-28,T017,False,False,False,88,0,95.13,0,1293
2025-05-28,T018,True,False,True,163,0,96.06,218,41
2025-05-28,T019,False,False,True,89,0,96.19,0,868
2025-05-28,T020,True,False,True,159,0,98.55,207,1542
2025-05-28,T021,True,True,True,184,0,99.59,315,1557
2025-05-28,T022,True,False,True,182,0,99.21,300,1372
2025-05-28,T023,True,False,True,153,0,95.38,381,1552
2025-05-28,T024,False,False,True,56,0,96.05,0,146
2025-05-28,T025,True,False,True,165,2,96.59,348,143
2025-05-29,T001,True,False,True,146,0,99.39,364,1551
2025-05-29,T002,False,True,True,74,1,96.96,0,3167
2025-05-29,T003,False,False,True,81,0,99.12,0,324
2025-05-29,T004,False,False,True,75,0,98.87,0,1485
2025-05-29,T005,True,False,True,163,0,98.19,348,1205
2025-05-29,T006,True,False,True,152,2,97.36,367,1896
2025-05-29,T007,True,False,False,177,1,98.19,387,1248
2025-05-29,T008,False,False,True,66,0,95.06,0,1637
2025-05-29,T009,False,False,True,56,0,95.3,0,272
2025-05-29,T010,False,False,True,89,0,96.48,0,1307
2025-05-29,T011,True,False,True,185,0,97.17,316,92
2025-05-29,T012,False,False,True,92,0,99.12,0,1801
2025-05-29,T013,True,False,True,167,2,99.71,256,1395
2025-05-29,T014,True,False,True,174,0,97.33,353,1894
2025-05-29,T015,False,False,True,84,0,97.33,0,98
2025-05-29,T016,True,False,True,186,0,97.61,288,622
2025-05-29,T017,True,False,True,198,0,95.91,213,1744
2025-05-29,T018,False,False,True,63,0,97.45,0,932
2025-05-29,T019,True,False,True,199,1,95.47,355,45
2025-05-29,T020,True,False,True,159,0,99.37,358,1823
2025-05-29,T021,True,False,True,178,1,97.1,387,1706
2025-05-29,T022,False,False,True,100,0,98.01,0,1582
2025-05-29,T023,True,False,True,171,0,95.57,202,1840
2025-05-29,T024,True,False,True,195,0,95.86,263,1877
2025-05-29,T025,False,True,True,61,0,97.03,0,2108
2025-05-30,T001,False,False,True,53,1,99.07,0,1465
2025-05-30,T002,True,False,True,146,0,98.11,239,58
2025-05-30,T003,True,False,True,163,0,98.4,265,1090
2025-05-30,T004,False,True,True,86,0,96.04,0,5339
2025-05-30,T005,True,False,False,143,0,97.66,270,417
2025-05-30,T006,True,False,True,154,1,97.03,311,1924
2025-05-30,T007,True,False,True,192,0,98.19,229,1889
2025-05-30,T008,True,False,True,180,1,95.45,212,620
2025-05-30,T009,False,False,True,55,1,96.13,0,1593
2025-05-30,T010,True,False,True,160,0,99.41,273,643
2025-05-30,T011,True,False,True,191,0,97.55,343,950
2025-05-30,T012,False,False,False,96,1,97.44,0,422
2025-05-30,T013,False,False,True,78,0,97.78,0,1140
2025-05-30,T014,True,False,True,179,0,96.08,385,814
2025-05-30,T015,True,False,True,172,0,98.81,294,1525
2025-05-30,T016,False,False,True,50,0,97.09,0,1279
2025-05-30,T017,False,True,True,56,1,97.64,0,4043
2025-05-30,T018,True,False,True,168,0,98.72,328,1833
2025-05-30,T019,True,False,True,147,0,99.77,293,15
2025-05-30,T020,True,False,True,188,0,95.36,243,702
2025-05-30,T021,False,True,True,75,2,97.14,0,4646
2025-05-30,T022,True,False,True,169,0,98.19,205,408
2025-05-30,T023,True,False,True,163,0,97.54,271,828
